,PS1,PS2,PS3,PS4,PS5,PS6,EPS1,FS1,FS2,TS1,TS2,TS3,TS4,VS1,CE,CP,SE
0,0.20557973882073638,0.758681185722928,0.7015393386545039,0.009217493626201216,0.9728395061728403,0.970873786407767,0.29110028212362155,0.6862227520435966,0.9673348181143278,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
1,0.2071626434507321,0.7585601935874168,0.6927023945267959,0.008236909197881937,0.9623456790123457,0.9585760517799352,0.29110028212362155,0.6862227520435966,0.9673348181143278,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
2,0.2053818757419865,0.7584392014519056,0.677023945267959,0.021768974308687978,0.9567901234567899,0.9540453074433659,0.29058733008463705,0.6862227520435966,0.9673348181143278,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
3,0.20320538187574222,0.757471264367816,0.7080957810718358,0.038242792704451856,0.9635802469135807,0.9572815533980578,0.29058733008463705,0.6862227520435966,0.9673348181143278,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
4,0.20162247724574592,0.7555958862673926,0.750570125427594,0.04010590311825848,0.9722222222222222,0.9721682847896433,0.29033085406514453,0.6862227520435966,0.9673348181143278,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
5,0.19944598337950167,0.7538415003024803,0.7950399087799316,0.04187095508923319,0.9839506172839507,0.9818770226537213,0.29033085406514453,0.6862227520435966,0.9673348181143278,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
6,0.24535021764938678,0.6756805807622503,0.6570695553021665,0.04471464993135909,0.9913580246913585,0.9877022653721682,0.2900743780456526,0.6862227520435966,0.9673348181143278,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
7,0.2647407993668381,0.4219600725952813,0.2671037628278221,0.043930182388703665,0.9901234567901235,0.98705501618123,0.2900743780456526,0.6862227520435966,0.9673348181143278,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
8,0.24337158686189184,0.21424077434966726,0.0,0.043832123945871736,0.9814814814814818,0.9760517799352746,0.2900743780456526,0.6862227520435966,0.9673348181143278,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
9,0.257222002374357,0.16868118572292803,0.0,0.0433418317317121,0.9666666666666665,0.9663430420711977,0.2900743780456526,0.6862227520435966,0.9673348181143278,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
10,0.27146814404432135,0.14571082879612823,0.0,0.04275348107472053,0.9592592592592599,0.9559870550161815,0.2900743780456526,0.09494209809264303,0.9762435040831478,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
11,0.2847249703205385,0.13068360556563824,0.0,0.043537948617375956,0.9580246913580249,0.9566343042071196,0.2900743780456526,0.09494209809264303,0.9762435040831478,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
12,0.29699248120300736,0.11886267392619479,0.0,0.04294959796038439,0.9623456790123457,0.9669902912621359,0.2900743780456526,0.09494209809264303,0.9762435040831478,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
13,0.3104471705579739,0.10832425892316998,0.0,0.04432241616003138,0.9771604938271611,0.9786407766990295,0.2900743780456526,0.09494209809264303,0.9762435040831478,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
14,0.32291254451919266,0.09844525105868118,0.0,0.04432241616003138,0.9888888888888896,0.9935275080906151,0.2900743780456526,0.09494209809264303,0.9762435040831478,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
15,0.3353779184804114,0.0892800967937084,0.0,0.04432241616003138,0.9950617283950622,0.9954692556634306,0.2900743780456526,0.09494209809264303,0.9762435040831478,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
16,0.34705184012663226,0.08114942528735632,0.0,0.04491076681702295,0.9895061728395065,0.9877022653721682,0.2900743780456526,0.09494209809264303,0.9762435040831478,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
17,0.35912148793035237,0.07372655777374469,0.0,0.043832123945871736,0.977777777777778,0.9754045307443364,0.2900743780456526,0.09494209809264303,0.9762435040831478,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
18,0.37158686189157114,0.06720508166969148,0.0,0.04442047460286331,0.9679012345679014,0.9631067961165046,0.2900743780456526,0.09494209809264303,0.9762435040831478,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
19,0.38266719430154345,0.0613006654567453,0.0,0.04294959796038439,0.9604938271604938,0.9605177993527508,0.2900743780456526,0.09494209809264303,0.9762435040831478,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
20,0.3951325682627622,0.05567453115547489,0.0,0.04275348107472053,0.9641975308641976,0.9624595469255665,0.29392151833803526,0.07978542234332424,0.9762435040831478,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
21,0.4099722991689751,0.051137326073805195,0.0,0.043930182388703665,0.9722222222222222,0.974110032362459,0.3093100795075659,0.07978542234332424,0.9762435040831478,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
22,0.4234269885239416,0.04688445251058681,0.0,0.0433418317317121,0.9839506172839507,0.9844660194174751,0.3111054116440113,0.07978542234332424,0.9762435040831478,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
23,0.43292441630391765,0.04277071990320629,0.0,0.045401059031182585,0.9913580246913585,0.9896440129449838,0.3187996922287766,0.07978542234332424,0.9762435040831478,0.014076376554174073,0.008372681692060412,0.0005723825423324807,0.0034666666666664826,0.19263456090651576,0.9524164324177871,0.8867313915857605,0.8457989254800518
