,PS1,PS2,PS3,PS4,PS5,PS6,EPS1,FS1,FS2,TS1,TS2,TS3,TS4,VS1,CE,CP,SE
0,0.10407597942223965,0.7325468844525106,0.5701254275940707,0.0,0.0827160493827163,0.08220064724919023,0.11515773275198737,0.6363249318801089,0.23756495916852294,0.8574156305506218,0.8790342209024973,0.8386358216074411,0.8531111111111112,0.40226628895184113,0.06238358112913611,0.26429341963322533,0.8287359466719729
1,0.10328452710724179,0.731276467029643,0.5635689851767389,0.0,0.0962962962962956,0.09190938511326827,0.11515773275198737,0.6363249318801089,0.23756495916852294,0.8574156305506218,0.8790342209024973,0.8386358216074411,0.8531111111111112,0.40226628895184113,0.06238358112913611,0.26429341963322533,0.8287359466719729
2,0.1022952117134946,0.7304900181488203,0.5858038768529077,0.0,0.10740740740740715,0.10420711974110006,0.11515773275198737,0.6363249318801089,0.23756495916852294,0.8574156305506218,0.8790342209024973,0.8386358216074411,0.8531111111111112,0.40226628895184113,0.06238358112913611,0.26429341963322533,0.8287359466719729
3,0.08409180846853978,0.7251663641863278,0.6302736602052451,0.0,0.11049382716049405,0.10679611650485382,0.11515773275198737,0.6363249318801089,0.23756495916852294,0.8574156305506218,0.8790342209024973,0.8386358216074411,0.8531111111111112,0.40226628895184113,0.06238358112913611,0.26429341963322533,0.8287359466719729
4,0.03185595567867063,0.7088929219600726,0.6080387685290763,0.0,0.10308641975308636,0.09773462783171509,0.11515773275198737,0.6363249318801089,0.23756495916852294,0.8574156305506218,0.8790342209024973,0.8386358216074411,0.8531111111111112,0.40226628895184113,0.06238358112913611,0.26429341963322533,0.8287359466719729
5,-0.006925207756232576,0.6960677555958862,0.5456100342075256,0.0,0.0870370370370371,0.0873786407766989,0.11515773275198737,0.6363249318801089,0.23756495916852294,0.8574156305506218,0.8790342209024973,0.8386358216074411,0.8531111111111112,0.40226628895184113,0.06238358112913611,0.26429341963322533,0.8287359466719729
6,0.08409180846853978,0.5869086509376891,0.3363740022805017,0.0,0.07839506172839442,0.07572815533980524,0.11515773275198737,0.6363249318801089,0.23756495916852294,0.8574156305506218,0.8790342209024973,0.8386358216074411,0.8531111111111112,0.40226628895184113,0.06238358112913611,0.26429341963322533,0.8287359466719729
7,0.1895528294420264,0.37039927404718687,0.06670467502850627,0.0,0.07407407407407363,0.07572815533980524,0.11515773275198737,0.6363249318801089,0.23756495916852294,0.8574156305506218,0.8790342209024973,0.8386358216074411,0.8531111111111112,0.40226628895184113,0.06238358112913611,0.26429341963322533,0.8287359466719729
8,0.20656905421448357,0.2342347247428917,0.0,0.0,0.08148148148148132,0.07961165048543646,0.11515773275198737,0.6363249318801089,0.23756495916852294,0.8574156305506218,0.8790342209024973,0.8386358216074411,0.8531111111111112,0.40226628895184113,0.06238358112913611,0.26429341963322533,0.8287359466719729
9,0.21646220815195882,0.1935874168179068,0.0,0.0,0.09197530864197591,0.09449838187702202,0.11515773275198737,0.6363249318801089,0.23756495916852294,0.8574156305506218,0.8790342209024973,0.8386358216074411,0.8531111111111112,0.40226628895184113,0.06238358112913611,0.26429341963322533,0.8287359466719729
10,0.22081519588444792,0.16712038717483363,0.0,0.0,0.10432098765432134,0.10809061488673127,0.11515773275198737,0.07774182561307902,0.226429101707498,0.8574156305506218,0.8790342209024973,0.8386358216074411,0.8531111111111112,0.40226628895184113,0.06238358112913611,0.26429341963322533,0.8287359466719729
11,0.22774040364068052,0.14419842710223835,0.0,0.0,0.11172839506172794,0.1132686084142388,0.11131059245960472,0.07774182561307902,0.226429101707498,0.8574156305506218,0.8790342209024973,0.8386358216074411,0.8531111111111112,0.40226628895184113,0.06238358112913611,0.26429341963322533,0.8287359466719729
12,0.23585278986941072,0.12439201451905627,0.0,0.0,0.10617283950617216,0.11262135922330065,0.11131059245960472,0.07774182561307902,0.226429101707498,0.8574156305506218,0.8790342209024973,0.8386358216074411,0.8531111111111112,0.40226628895184113,0.06238358112913611,0.26429341963322533,0.8287359466719729
13,0.24396517609814036,0.10742891712038716,0.0,0.0,0.09814814814814862,0.09773462783171509,0.10823288022569846,0.07774182561307902,0.226429101707498,0.8574156305506218,0.8790342209024973,0.8386358216074411,0.8531111111111112,0.40226628895184113,0.06238358112913611,0.26429341963322533,0.8287359466719729
14,0.2532647407993671,0.09282516636418632,0.0,0.0,0.08518518518518517,0.08673139158576074,0.10823288022569846,0.07774182561307902,0.226429101707498,0.8574156305506218,0.8790342209024973,0.8386358216074411,0.8531111111111112,0.40226628895184113,0.06238358112913611,0.26429341963322533,0.8287359466719729
15,0.2629600316580925,0.08010889292196008,0.0,0.0,0.07777777777777747,0.07637540453074455,0.10669402410874564,0.07774182561307902,0.226429101707498,0.8574156305506218,0.8790342209024973,0.8386358216074411,0.8531111111111112,0.40226628895184113,0.06238358112913611,0.26429341963322533,0.8287359466719729
16,0.26988523941432563,0.06933454325468844,0.0,0.0,0.07839506172839442,0.07766990291262085,0.10669402410874564,0.07774182561307902,0.226429101707498,0.8574156305506218,0.8790342209024973,0.8386358216074411,0.8531111111111112,0.40226628895184113,0.06238358112913611,0.26429341963322533,0.8287359466719729
