,PS1,PS2,PS3,PS4,PS5,PS6,EPS1,FS1,FS2,TS1,TS2,TS3,TS4,VS1,CE,CP,SE
0,0.08923624851602674,0.7270417422867513,0.5456100342075256,0.0,0.026543209876542767,0.024595469255663596,0.10259040779687102,0.7611546321525885,0.1039346696362278,0.9543960923623446,0.9298057732560969,0.9492964464583832,0.9506666666666667,0.6118980169971671,0.04250347139905857,0.2664509169363539,0.8099691572977813
1,0.0872576177285318,0.7273442226255293,0.5390535917901939,0.0,0.03024691358024661,0.02783171521035551,0.10259040779687102,0.7611546321525885,0.1039346696362278,0.9543960923623446,0.9298057732560969,0.9492964464583832,0.9506666666666667,0.6118980169971671,0.04250347139905857,0.2664509169363539,0.8099691572977813
2,0.08785120696478034,0.7264367816091953,0.5299315849486887,0.0,0.041975308641975094,0.0381877022653717,0.10259040779687102,0.7611546321525885,0.1039346696362278,0.9543960923623446,0.9298057732560969,0.9492964464583832,0.9506666666666667,0.6118980169971671,0.04250347139905857,0.2664509169363539,0.8099691572977813
3,0.08607043925603472,0.7229280096793708,0.6103192702394526,0.0,0.05617283950617244,0.053721682847896565,0.10387278789433192,0.7611546321525885,0.1039346696362278,0.9543960923623446,0.9298057732560969,0.9492964464583832,0.9506666666666667,0.6118980169971671,0.04250347139905857,0.2664509169363539,0.8099691572977813
4,0.07795805302730507,0.7172413793103448,0.7437286202964652,0.0,0.06666666666666703,0.06407766990291275,0.10387278789433192,0.7611546321525885,0.1039346696362278,0.9543960923623446,0.9298057732560969,0.9492964464583832,0.9506666666666667,0.6118980169971671,0.04250347139905857,0.2664509169363539,0.8099691572977813
5,0.07597942223981013,0.7091954022988506,0.7904789053591791,0.0,0.06851851851851785,0.05825242718446593,0.10310335983585492,0.7611546321525885,0.1039346696362278,0.9543960923623446,0.9298057732560969,0.9492964464583832,0.9506666666666667,0.6118980169971671,0.04250347139905857,0.2664509169363539,0.8099691572977813
6,0.10763751483973087,0.5522625529340592,0.4766248574686431,0.0,0.05246913580246859,0.0511326860841428,0.10310335983585492,0.7611546321525885,0.1039346696362278,0.9543960923623446,0.9298057732560969,0.9492964464583832,0.9506666666666667,0.6118980169971671,0.04250347139905857,0.2664509169363539,0.8099691572977813
7,0.1286110011871785,0.3153357531760435,0.09578107183580388,0.0,0.03950617283950623,0.034951456310679786,0.10284688381636298,0.7611546321525885,0.1039346696362278,0.9543960923623446,0.9298057732560969,0.9492964464583832,0.9506666666666667,0.6118980169971671,0.04250347139905857,0.2664509169363539,0.8099691572977813
8,0.12148793035219659,0.2031820931639443,0.0,0.0,0.02777777777777775,0.024595469255663596,0.10284688381636298,0.7611546321525885,0.1039346696362278,0.9543960923623446,0.9298057732560969,0.9492964464583832,0.9506666666666667,0.6118980169971671,0.04250347139905857,0.2664509169363539,0.8099691572977813
9,0.1258409180846857,0.15724137931034482,0.0,0.0,0.025925925925925825,0.024595469255663596,0.10284688381636298,0.7611546321525885,0.1039346696362278,0.9543960923623446,0.9298057732560969,0.9492964464583832,0.9506666666666667,0.6118980169971671,0.04250347139905857,0.2664509169363539,0.8099691572977813
