,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.30362306514713383,0.7449484413184717,0.12778840025493945,0.9909409701928699,0.9518282066163667,0.9524969549330089,0.3900156006240251,0.4006054983153475,0.846654825340439,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
1,0.3031127742813403,0.7450676521428146,0.12529211812194604,0.991622832651471,0.942542077771329,0.9372716199756397,0.3900156006240251,0.4006054983153475,0.846654825340439,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
2,0.30294267732607594,0.7457233116767001,0.12492033142128744,0.988213520358465,0.9309344167150321,0.9311814859926921,0.3900156006240251,0.4006054983153475,0.846654825340439,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
3,0.30039122299710835,0.7446504142576146,0.12778840025493945,0.9874342489772066,0.9286128845037719,0.9257003654080391,0.3900156006240251,0.4006054983153475,0.846654825340439,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
4,0.2986902534444634,0.742325803182929,0.13570214574038666,0.9896746541983248,0.9349970980847359,0.9299634591961022,0.3900156006240251,0.4006054983153475,0.846654825340439,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
5,0.29937064126552126,0.7407760624664719,0.14398767792649247,0.9893824274303528,0.942542077771329,0.9403166869671129,0.3900156006240251,0.4006054983153475,0.846654825340439,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
6,0.3248851845551964,0.680932228646361,0.12364563416188658,0.9930839664913308,0.9529889727219968,0.9506699147381246,0.3911299309115223,0.4006054983153475,0.846654825340439,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
7,0.3347508079605377,0.4292960600822554,0.055608667941363925,0.9928891486460161,0.9570516540917007,0.9585870889159565,0.3911299309115223,0.4006054983153475,0.846654825340439,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
8,0.32403469977887417,0.20014305298921142,0.0,0.9931813754139881,0.955310504933256,0.9543239951278932,0.3915756630265208,0.4006054983153475,0.846654825340439,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
9,0.3354311957815955,0.1490612147583001,0.0,0.9921098772647576,0.9448636099825881,0.9476248477466502,0.3915756630265208,0.4006054983153475,0.846654825340439,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
10,0.3464874978737882,0.12647672408654706,0.0,0.9887979738944089,0.9349970980847359,0.9360535931790497,0.3917985290840206,0.04443576346501294,0.8596802841918294,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
11,0.3556727334580711,0.11245753114382785,0.0,0.9899668809662967,0.929773650609402,0.9257003654080391,0.3917985290840206,0.04443576346501294,0.8596802841918294,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
12,0.3624766116686512,0.10174643857662276,0.0,0.9881161114358077,0.9280325014509574,0.9293544457978078,0.3920213951415198,0.04443576346501294,0.8596802841918294,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
13,0.3694505868344957,0.09248375752518327,0.0,0.9899668809662967,0.9367382472431806,0.9360535931790497,0.3920213951415198,0.04443576346501294,0.8596802841918294,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
14,0.3782956285082499,0.0841449603624009,0.0,0.9923046951100722,0.9471851421938473,0.950060901339829,0.3920213951415198,0.04443576346501294,0.8596802841918294,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
15,0.38680047627147496,0.07650950706324133,0.0,0.9921098772647576,0.9582124201973297,0.9622411693057251,0.3920213951415198,0.04443576346501294,0.8596802841918294,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
16,0.3941146453478486,0.06942838409727603,0.0,0.9942528735632187,0.9587928032501453,0.9646772228989039,0.3920213951415198,0.04443576346501294,0.8596802841918294,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
17,0.40278959006633797,0.06295523633545926,0.0,0.9917202415741283,0.9495066744051075,0.9598051157125452,0.3920213951415198,0.04443576346501294,0.8596802841918294,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
18,0.4124851165164144,0.05723311676700244,0.0,0.9917202415741283,0.9408009286128843,0.9445797807551771,0.3920213951415198,0.04443576346501294,0.8596802841918294,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
19,0.41979928559278806,0.05238719675746557,0.0,0.9891876095850382,0.9286128845037719,0.9354445797807553,0.3920213951415198,0.04443576346501294,0.8596802841918294,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
20,0.4269433577138969,0.048053883292602975,0.0,0.9875316578998637,0.9257109692396982,0.9299634591961022,0.3920213951415198,0.03872259387665413,0.8579040852575487,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
21,0.43544820547712193,0.043863622816951775,0.0,0.9904539255795832,0.9291932675565875,0.932399512789281,0.3920213951415198,0.03872259387665413,0.8579040852575487,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
22,0.44361285932981825,0.040001192108243426,0.0,0.9891876095850382,0.9355774811375505,0.9445797807551771,0.3920213951415198,0.03872259387665413,0.8579040852575487,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
23,0.4507569314509271,0.03655599928473505,0.0,0.9921098772647576,0.948926291352292,0.9543239951278932,0.3920213951415198,0.03872259387665413,0.8579040852575487,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
24,0.4589215853036234,0.03362341300590094,0.0,0.9931813754139881,0.955310504933256,0.9628501827040196,0.3920213951415198,0.03872259387665413,0.8579040852575487,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
25,0.46878720870896423,0.031060380282529654,0.0,0.9927917397233589,0.9541497388276259,0.9610231425091352,0.39647871629150866,0.03872259387665413,0.8579040852575487,0.029281315936786796,0.028925427360380184,0.017668505188370584,0.010838086880210613,0.030538051381483307,0.9567354655742871,0.6111991547807714,0.6372166998011929
